client_no,age,gender,edu,marital,card_type
7881,47,F,High School,Married,Blue
7882,47,M,Uneducated,Single,Blue
7883,54,F,Graduate,Single,Blue
7884,34,F,Graduate,Unknown,Silver
7885,43,F,Graduate,Married,Blue
7886,48,M,High School,Married,Blue
7887,60,F,High School,Married,Blue
7888,45,F,Graduate,Single,Blue
7889,55,M,Post-Graduate,Single,Blue
7890,46,F,Uneducated,Single,Blue
7891,51,M,Graduate,Married,Silver
7892,46,F,Graduate,Single,Blue
7893,52,F,Graduate,Single,Silver
7894,40,F,Graduate,Single,Blue
7895,41,F,High School,Single,Blue
7896,53,F,College,Unknown,Blue
7897,42,F,Doctorate,Married,Blue
7898,43,M,Post-Graduate,Single,Blue
7899,43,M,College,Married,Blue
7900,46,M,Uneducated,Single,Blue
7901,49,F,Uneducated,Single,Blue
7902,43,M,Graduate,Divorced,Blue
7903,62,F,College,Married,Blue
7904,45,F,Unknown,Single,Blue
7905,51,F,Uneducated,Married,Blue
7906,62,M,Graduate,Married,Blue
7907,53,F,College,Single,Blue
7908,26,F,College,Married,Blue
7909,52,F,Uneducated,Single,Blue
7910,46,M,Doctorate,Married,Blue
7911,49,M,Unknown,Single,Blue
7912,47,M,Graduate,Married,Silver
7913,49,F,Graduate,Married,Blue
7914,48,M,Post-Graduate,Single,Blue
7915,39,M,High School,Married,Blue
7916,51,M,Unknown,Married,Blue
7917,42,F,Graduate,Single,Blue
7918,42,M,Graduate,Single,Blue
7919,47,F,Uneducated,Single,Blue
7920,56,F,Unknown,Married,Blue
7921,47,F,Uneducated,Divorced,Blue
7922,40,F,College,Single,Blue
7923,55,F,High School,Single,Blue
7924,45,F,Graduate,Single,Blue
7925,31,F,Unknown,Divorced,Blue
7926,50,F,Unknown,Single,Blue
7927,37,M,High School,Unknown,Blue
7928,38,F,Graduate,Single,Blue
7929,39,F,Graduate,Single,Blue
7930,26,M,Graduate,Single,Blue
7931,50,F,Graduate,Married,Blue
7932,46,F,High School,Single,Blue
7933,43,F,Graduate,Married,Blue
7934,52,M,Graduate,Divorced,Blue
7935,50,F,High School,Married,Blue
7936,55,F,Unknown,Married,Blue
7937,26,F,High School,Single,Blue
7938,43,M,High School,Married,Blue
7939,54,F,Graduate,Married,Blue
7940,32,M,Uneducated,Single,Blue
7941,35,F,Unknown,Single,Blue
7942,58,F,Graduate,Married,Blue
7943,37,M,Unknown,Married,Blue
7944,46,F,Unknown,Single,Blue
7945,47,F,Post-Graduate,Unknown,Blue
7946,39,M,Graduate,Married,Blue
7947,46,M,Uneducated,Unknown,Blue
7948,50,M,Graduate,Single,Silver
7949,46,F,Post-Graduate,Married,Blue
7950,39,F,College,Married,Blue
7951,63,M,Unknown,Unknown,Blue
7952,53,M,Post-Graduate,Single,Blue
7953,41,F,High School,Married,Blue
7954,51,F,Post-Graduate,Divorced,Platinum
7955,53,M,High School,Married,Blue
7956,34,M,Graduate,Married,Blue
7957,51,M,Unknown,Single,Blue
7958,42,M,College,Unknown,Blue
7959,48,F,Unknown,Divorced,Blue
7960,47,M,College,Divorced,Blue
7961,47,F,Graduate,Divorced,Blue
7962,47,M,Uneducated,Single,Blue
7963,50,M,Unknown,Married,Gold
7964,50,M,Graduate,Single,Silver
7965,54,F,Doctorate,Single,Blue
7966,54,M,Post-Graduate,Single,Blue
7967,50,F,Unknown,Married,Silver
7968,45,M,Uneducated,Married,Blue
7969,43,M,Graduate,Married,Blue
7970,49,F,Doctorate,Single,Blue
7971,55,M,Graduate,Single,Blue
7972,53,M,Unknown,Single,Blue
7973,42,F,College,Married,Blue
7974,55,M,Doctorate,Single,Blue
7975,58,M,College,Married,Blue
7976,29,M,Graduate,Married,Blue
7977,61,M,Graduate,Married,Blue
7978,38,F,Uneducated,Married,Blue
7979,48,M,Uneducated,Single,Blue
7980,37,F,Unknown,Single,Blue
7981,38,F,Graduate,Single,Blue
7982,47,F,Graduate,Married,Blue
7983,42,F,Unknown,Married,Blue
7984,55,F,Graduate,Married,Blue
7985,49,M,Graduate,Single,Blue
7986,39,M,High School,Single,Blue
7987,59,F,Unknown,Single,Blue
7988,37,M,Graduate,Married,Blue
7989,48,M,College,Single,Blue
7990,40,M,Graduate,Married,Blue
7991,48,M,Graduate,Single,Blue
7992,49,M,Unknown,Married,Silver
7993,49,F,Unknown,Married,Blue
7994,58,M,Post-Graduate,Single,Blue
7995,40,M,Unknown,Single,Blue
7996,48,F,Graduate,Married,Blue
7997,47,M,High School,Single,Blue
7998,53,M,Graduate,Single,Gold
7999,26,F,Post-Graduate,Single,Blue
8000,50,M,Graduate,Single,Blue
8001,36,M,Uneducated,Married,Blue
8002,51,M,College,Married,Blue
8003,48,M,Graduate,Divorced,Blue
8004,49,F,Graduate,Single,Blue
8005,41,F,Graduate,Single,Blue
8006,35,F,Graduate,Married,Blue
8007,46,M,Unknown,Married,Blue
8008,52,M,High School,Married,Blue
8009,46,M,Unknown,Divorced,Blue
8010,45,F,High School,Married,Blue
8011,42,M,Graduate,Single,Blue
8012,49,F,College,Single,Blue
8013,51,M,Graduate,Married,Blue
8014,43,M,Graduate,Married,Blue
8015,47,F,Unknown,Single,Blue
8016,44,M,Unknown,Divorced,Blue
8017,48,M,College,Married,Gold
8018,45,F,Graduate,Married,Blue
8019,44,M,Graduate,Single,Blue
8020,52,M,Graduate,Single,Blue
8021,43,M,Unknown,Single,Blue
8022,47,F,Uneducated,Divorced,Blue
8023,50,F,Unknown,Married,Blue
8024,38,F,High School,Single,Gold
8025,45,M,Graduate,Married,Blue
8026,43,M,High School,Married,Blue
8027,47,F,Post-Graduate,Single,Blue
8028,41,F,High School,Single,Blue
8029,53,F,Graduate,Single,Blue
8030,42,M,Unknown,Married,Silver
8031,48,F,Graduate,Single,Blue
8032,44,F,High School,Single,Blue
8033,35,F,Uneducated,Married,Blue
8034,40,F,Graduate,Divorced,Blue
8035,53,F,High School,Married,Blue
8036,47,F,Post-Graduate,Single,Blue
8037,55,F,Doctorate,Married,Blue
8038,43,F,Post-Graduate,Married,Blue
8039,37,F,Graduate,Single,Blue
8040,48,M,Unknown,Married,Silver
8041,38,M,Post-Graduate,Single,Blue
8042,34,F,Graduate,Unknown,Blue
8043,54,F,High School,Married,Blue
8044,49,M,Post-Graduate,Single,Blue
8045,37,M,Graduate,Married,Blue
8046,40,F,Uneducated,Married,Blue
8047,45,F,High School,Single,Blue
8048,51,F,High School,Married,Blue
8049,53,F,College,Unknown,Blue
8050,53,F,Unknown,Single,Blue
8051,40,F,Graduate,Married,Blue
8052,51,M,College,Married,Silver
8053,56,M,Uneducated,Married,Blue
8054,51,F,High School,Divorced,Blue
8055,39,M,Unknown,Single,Blue
8056,32,M,College,Single,Blue
8057,54,F,Graduate,Unknown,Blue
8058,40,M,Doctorate,Single,Blue
8059,49,F,Graduate,Single,Blue
8060,34,M,Uneducated,Married,Blue
8061,39,F,Graduate,Single,Blue
8062,54,F,High School,Married,Blue
8063,52,F,High School,Married,Blue
8064,38,F,Graduate,Married,Blue
8065,50,F,High School,Married,Blue
8066,52,M,High School,Single,Blue
8067,42,F,Graduate,Single,Blue
8068,50,F,Graduate,Married,Blue
8069,56,M,Graduate,Divorced,Blue
8070,54,F,High School,Married,Blue
8071,56,M,High School,Single,Blue
8072,41,F,Post-Graduate,Married,Blue
8073,58,F,Uneducated,Single,Blue
8074,51,M,College,Single,Blue
8075,45,F,High School,Married,Blue
8076,58,M,High School,Divorced,Blue
8077,38,F,Uneducated,Married,Blue
8078,49,M,Unknown,Married,Blue
8079,33,M,High School,Married,Blue
8080,48,M,Uneducated,Single,Blue
8081,59,M,Uneducated,Single,Silver
8082,59,M,Uneducated,Unknown,Blue
8083,53,F,Graduate,Single,Blue
8084,40,F,Post-Graduate,Married,Silver
8085,44,M,Graduate,Married,Blue
8086,48,F,High School,Married,Blue
8087,38,M,Graduate,Single,Blue
8088,38,F,High School,Single,Blue
8089,40,F,College,Married,Blue
8090,37,F,Unknown,Married,Silver
8091,42,F,Graduate,Single,Silver
8092,37,M,Unknown,Single,Blue
8093,40,M,Graduate,Unknown,Blue
8094,43,F,College,Single,Blue
8095,36,M,Unknown,Single,Blue
8096,44,M,Graduate,Married,Gold
8097,51,F,Uneducated,Single,Blue
8098,53,M,Graduate,Single,Blue
8099,58,F,Unknown,Married,Blue
8100,59,M,High School,Single,Blue
8101,42,F,Doctorate,Married,Blue
8102,44,M,Unknown,Unknown,Blue
8103,56,M,Unknown,Married,Blue
8104,43,M,Graduate,Divorced,Blue
8105,43,M,Doctorate,Unknown,Blue
8106,36,M,Unknown,Single,Blue
8107,55,M,Doctorate,Married,Blue
8108,43,M,Unknown,Divorced,Blue
8109,48,M,Doctorate,Divorced,Blue
8110,46,M,Graduate,Married,Blue
8111,65,F,Uneducated,Single,Blue
8112,53,M,High School,Single,Blue
8113,52,M,Graduate,Married,Blue
8114,50,M,High School,Married,Blue
8115,27,M,Graduate,Single,Blue
8116,50,M,Unknown,Married,Blue
8117,43,F,Graduate,Married,Blue
8118,40,F,Post-Graduate,Married,Blue
8119,39,M,Graduate,Married,Blue
8120,31,F,Graduate,Married,Blue
8121,40,M,Graduate,Single,Blue
8122,46,M,College,Single,Blue
8123,33,M,Doctorate,Single,Blue
8124,39,F,Unknown,Single,Blue
8125,41,F,Graduate,Single,Blue
8126,53,F,Graduate,Single,Blue
8127,43,F,Doctorate,Divorced,Blue
8128,49,M,Graduate,Married,Blue
8129,61,F,Graduate,Married,Blue
8130,49,F,Graduate,Unknown,Blue
8131,53,M,College,Married,Blue
8132,63,F,Unknown,Married,Blue
8133,59,M,High School,Single,Blue
8134,32,M,High School,Married,Blue
8135,63,F,Unknown,Married,Blue
8136,56,F,Uneducated,Single,Blue
8137,39,F,Graduate,Unknown,Blue
8138,53,M,High School,Married,Blue
8139,52,F,Graduate,Single,Blue
8140,61,F,High School,Married,Blue
8141,55,M,Uneducated,Single,Blue
8142,44,F,Post-Graduate,Married,Blue
8143,52,F,Unknown,Married,Blue
8144,53,M,Doctorate,Married,Blue
8145,55,F,Graduate,Single,Blue
8146,50,F,Graduate,Married,Blue
8147,36,M,College,Married,Gold
8148,33,F,Graduate,Married,Blue
8149,35,F,Graduate,Married,Blue
8150,43,F,High School,Single,Blue
8151,39,F,Unknown,Single,Blue
8152,29,M,College,Single,Blue
8153,57,M,Graduate,Married,Blue
8154,43,M,College,Unknown,Blue
8155,42,F,Unknown,Single,Silver
8156,48,M,Graduate,Married,Blue
8157,49,M,Unknown,Unknown,Blue
8158,44,F,College,Married,Blue
8159,38,M,Unknown,Married,Blue
8160,58,M,College,Single,Silver
8161,44,M,Unknown,Single,Blue
8162,54,M,Doctorate,Married,Blue
8163,37,F,Graduate,Married,Blue
8164,56,F,College,Single,Blue
8165,41,M,High School,Divorced,Blue
8166,47,M,Graduate,Single,Blue
8167,43,F,College,Single,Blue
8168,49,M,Graduate,Single,Blue
8169,54,F,High School,Married,Silver
8170,63,F,Uneducated,Married,Blue
8171,47,F,Graduate,Divorced,Blue
8172,58,F,Doctorate,Single,Silver
8173,33,F,Uneducated,Unknown,Blue
8174,53,F,Unknown,Married,Blue
8175,35,M,Doctorate,Single,Blue
8176,42,M,Uneducated,Single,Blue
8177,49,M,Unknown,Single,Blue
8178,53,M,Unknown,Married,Blue
8179,58,F,Graduate,Single,Blue
8180,47,M,High School,Single,Blue
8181,49,F,Uneducated,Single,Blue
8182,58,F,Graduate,Married,Blue
8183,42,F,Graduate,Divorced,Blue
8184,47,F,College,Married,Blue
8185,48,M,Unknown,Married,Blue
8186,43,F,High School,Divorced,Blue
8187,39,M,Uneducated,Married,Blue
8188,56,F,Uneducated,Married,Blue
8189,39,F,Unknown,Unknown,Blue
8190,49,M,High School,Unknown,Blue
8191,41,M,Unknown,Married,Blue
8192,35,M,Graduate,Unknown,Blue
8193,65,M,Unknown,Single,Blue
8194,34,M,Post-Graduate,Unknown,Silver
8195,41,M,Graduate,Married,Blue
8196,53,M,College,Single,Blue
8197,46,M,High School,Married,Blue
8198,41,M,Doctorate,Single,Blue
8199,51,F,High School,Married,Blue
8200,45,M,High School,Divorced,Blue
8201,51,F,High School,Single,Blue
8202,51,M,College,Single,Blue
8203,43,F,Graduate,Married,Blue
8204,49,F,Unknown,Single,Blue
8205,46,F,Unknown,Married,Blue
8206,57,F,High School,Unknown,Blue
8207,46,M,High School,Married,Blue
8208,40,M,Uneducated,Married,Blue
8209,35,M,Graduate,Single,Silver
8210,38,F,High School,Single,Blue
8211,43,M,Unknown,Single,Blue
8212,49,M,High School,Married,Blue
8213,46,M,Graduate,Divorced,Blue
8214,65,F,Unknown,Divorced,Blue
8215,43,M,Graduate,Married,Blue
8216,57,F,Unknown,Married,Blue
8217,50,M,Graduate,Married,Blue
8218,30,M,Graduate,Divorced,Blue
8219,39,F,High School,Single,Blue
8220,50,M,Unknown,Married,Blue
8221,55,M,High School,Married,Blue
8222,40,M,High School,Unknown,Blue
8223,43,F,High School,Single,Blue
8224,45,M,Graduate,Single,Blue
8225,44,F,High School,Single,Blue
8226,58,M,Unknown,Divorced,Blue
8227,58,M,Uneducated,Single,Blue
8228,47,M,Graduate,Divorced,Blue
8229,31,M,Graduate,Divorced,Blue
8230,50,F,Graduate,Married,Blue
8231,55,M,Uneducated,Single,Blue
8232,59,F,Graduate,Married,Blue
8233,35,M,Post-Graduate,Unknown,Blue
8234,53,F,College,Married,Blue
8235,48,M,Uneducated,Married,Blue
8236,47,F,High School,Married,Blue
8237,47,M,Graduate,Married,Blue
8238,50,M,Unknown,Single,Blue
8239,41,F,College,Married,Blue
8240,42,F,High School,Divorced,Blue
8241,35,F,Unknown,Married,Blue
8242,45,F,Unknown,Married,Blue
8243,39,M,Unknown,Married,Blue
8244,34,F,Graduate,Single,Blue
8245,55,F,Graduate,Single,Silver
8246,41,M,Unknown,Married,Silver
8247,59,M,Graduate,Married,Blue
8248,44,F,Unknown,Married,Blue
8249,43,M,Uneducated,Married,Blue
8250,55,M,Uneducated,Divorced,Blue
8251,46,M,Graduate,Unknown,Blue
8252,62,M,Graduate,Unknown,Blue
8253,53,F,Graduate,Married,Blue
8254,58,M,Graduate,Single,Blue
8255,57,M,Post-Graduate,Married,Blue
8256,42,F,College,Single,Blue
8257,51,M,Post-Graduate,Single,Blue
8258,37,F,Unknown,Married,Blue
8259,43,M,Uneducated,Single,Silver
8260,45,M,Uneducated,Divorced,Blue
8261,54,F,Uneducated,Married,Blue
8262,41,M,High School,Married,Blue
8263,56,F,Unknown,Divorced,Blue
8264,40,M,Unknown,Married,Blue
8265,31,F,High School,Divorced,Blue
8266,38,M,High School,Married,Blue
8267,54,F,Graduate,Single,Blue
8268,39,F,High School,Single,Blue
8269,56,F,High School,Married,Blue
8270,34,F,Graduate,Single,Blue
8271,55,M,Graduate,Married,Blue
8272,49,F,Graduate,Married,Blue
8273,36,M,High School,Married,Blue
8274,26,F,Unknown,Married,Blue
8275,33,M,High School,Married,Blue
8276,36,F,Uneducated,Divorced,Blue
8277,53,F,High School,Single,Blue
8278,43,F,Graduate,Married,Blue
8279,52,M,Graduate,Single,Blue
8280,37,F,High School,Married,Blue
8281,51,F,Unknown,Single,Blue
8282,46,M,Post-Graduate,Single,Silver
8283,40,M,College,Divorced,Blue
8284,41,M,College,Unknown,Blue
8285,44,M,Graduate,Married,Blue
8286,50,M,Uneducated,Single,Blue
8287,45,M,College,Married,Blue
8288,46,M,Uneducated,Unknown,Blue
8289,49,F,Graduate,Single,Blue
8290,54,F,Graduate,Single,Blue
8291,37,F,Graduate,Married,Blue
8292,61,F,Graduate,Unknown,Blue
8293,47,F,High School,Single,Blue
8294,50,F,High School,Married,Blue
8295,42,F,High School,Married,Gold
8296,59,F,Graduate,Single,Blue
8297,53,F,Unknown,Married,Blue
8298,43,F,College,Married,Blue
8299,59,M,Graduate,Single,Blue
8300,60,M,Unknown,Married,Blue
8301,48,M,High School,Married,Blue
8302,50,F,Uneducated,Married,Blue
8303,42,F,Uneducated,Single,Silver
8304,44,M,Unknown,Married,Blue
8305,51,M,College,Married,Blue
8306,59,F,College,Married,Blue
8307,44,F,Unknown,Married,Blue
8308,49,M,Unknown,Single,Blue
8309,47,M,College,Single,Blue
8310,34,M,Post-Graduate,Single,Silver
8311,43,M,Post-Graduate,Unknown,Blue
8312,52,F,Graduate,Married,Blue
8313,35,M,Uneducated,Unknown,Blue
8314,42,F,Graduate,Married,Blue
8315,52,M,Uneducated,Divorced,Blue
8316,56,M,Graduate,Married,Blue
8317,70,M,High School,Married,Blue
8318,50,M,College,Divorced,Blue
8319,56,F,High School,Married,Blue
8320,43,M,College,Single,Blue
8321,52,F,Graduate,Married,Blue
8322,57,M,Unknown,Single,Blue
8323,39,F,High School,Married,Blue
8324,40,M,Unknown,Divorced,Blue
8325,29,M,High School,Married,Blue
8326,51,F,Unknown,Married,Blue
8327,49,F,High School,Married,Blue
8328,41,M,Uneducated,Married,Blue
8329,26,M,Graduate,Single,Blue
8330,53,M,Uneducated,Single,Blue
8331,35,F,Unknown,Married,Blue
8332,43,M,High School,Married,Silver
8333,49,M,Graduate,Married,Blue
8334,36,F,Doctorate,Single,Blue
8335,57,F,Unknown,Married,Blue
8336,46,F,Unknown,Unknown,Blue
8337,60,M,High School,Divorced,Blue
8338,48,F,High School,Married,Blue
8339,55,M,Post-Graduate,Married,Blue
8340,41,M,Unknown,Divorced,Blue
8341,50,F,Uneducated,Married,Blue
8342,48,F,Graduate,Unknown,Blue
8343,58,M,High School,Married,Blue
8344,47,F,Uneducated,Married,Blue
8345,52,M,Post-Graduate,Single,Blue
8346,51,F,High School,Single,Blue
8347,60,F,Doctorate,Single,Silver
8348,36,F,Unknown,Married,Blue
8349,36,M,College,Married,Blue
8350,50,M,Graduate,Single,Blue
8351,49,F,Uneducated,Unknown,Blue
8352,26,M,College,Single,Blue
8353,47,F,Uneducated,Married,Blue
8354,34,F,College,Married,Blue
8355,40,M,Uneducated,Married,Blue
8356,56,F,Graduate,Married,Blue
8357,49,M,Uneducated,Married,Blue
8358,41,F,Graduate,Single,Blue
8359,38,M,Graduate,Single,Blue
8360,41,F,Unknown,Married,Blue
8361,41,M,Post-Graduate,Married,Silver
8362,44,F,Unknown,Single,Blue
8363,48,M,Graduate,Married,Blue
8364,44,M,Graduate,Unknown,Blue
8365,37,M,Graduate,Single,Blue
8366,48,F,College,Single,Blue
8367,51,M,Graduate,Married,Blue
8368,52,F,Graduate,Married,Blue
8369,45,F,Post-Graduate,Single,Blue
8370,50,F,Graduate,Married,Blue
8371,53,M,Post-Graduate,Married,Blue
8372,42,M,Graduate,Single,Blue
8373,35,M,Uneducated,Married,Blue
8374,41,M,Post-Graduate,Married,Blue
8375,36,M,High School,Single,Blue
8376,46,M,Unknown,Unknown,Blue
8377,55,M,Unknown,Married,Blue
8378,42,F,Graduate,Single,Blue
8379,42,M,Uneducated,Divorced,Blue
8380,42,M,Graduate,Married,Blue
8381,57,F,Unknown,Single,Blue
8382,50,M,Uneducated,Married,Blue
8383,55,F,Graduate,Single,Blue
8384,48,F,Graduate,Divorced,Blue
8385,58,F,Uneducated,Single,Blue
8386,33,M,Unknown,Married,Blue
8387,43,M,Uneducated,Divorced,Silver
8388,47,F,High School,Single,Blue
8389,59,M,Graduate,Married,Blue
8390,44,F,Uneducated,Single,Blue
8391,58,F,Doctorate,Married,Blue
8392,47,F,Unknown,Married,Blue
8393,51,M,Doctorate,Single,Blue
8394,43,M,High School,Divorced,Blue
8395,58,F,Unknown,Married,Blue
8396,49,F,Uneducated,Unknown,Blue
8397,43,M,Graduate,Single,Blue
8398,55,M,College,Married,Blue
8399,44,M,College,Unknown,Blue
8400,49,M,High School,Married,Blue
8401,36,M,High School,Single,Blue
8402,40,F,Graduate,Divorced,Blue
8403,32,F,Uneducated,Married,Blue
8404,53,M,High School,Single,Silver
8405,58,M,Graduate,Married,Blue
8406,37,F,High School,Single,Blue
8407,35,F,Uneducated,Married,Blue
8408,52,M,High School,Single,Blue
8409,49,M,Graduate,Married,Blue
8410,42,F,Uneducated,Single,Silver
8411,33,F,Graduate,Married,Blue
8412,52,M,Uneducated,Married,Blue
8413,35,M,High School,Married,Blue
8414,56,F,Graduate,Married,Blue
8415,53,F,Graduate,Married,Blue
8416,46,M,College,Single,Silver
8417,53,M,Unknown,Single,Blue
8418,34,M,High School,Married,Blue
8419,42,F,High School,Unknown,Blue
8420,62,M,College,Married,Blue
8421,29,M,Unknown,Married,Silver
8422,40,F,Graduate,Married,Silver
8423,44,F,Graduate,Married,Blue
8424,49,M,High School,Single,Blue
8425,59,M,Unknown,Married,Blue
8426,35,F,Graduate,Single,Blue
8427,46,M,College,Married,Blue
8428,43,M,Doctorate,Single,Blue
8429,61,M,Graduate,Single,Blue
8430,38,M,Graduate,Single,Blue
8431,33,M,Graduate,Single,Blue
8432,37,M,Graduate,Married,Blue
8433,41,M,Doctorate,Single,Blue
8434,48,M,Graduate,Unknown,Platinum
8435,49,F,Graduate,Single,Blue
8436,35,F,Graduate,Married,Blue
8437,55,M,Uneducated,Single,Silver
8438,42,F,College,Single,Blue
8439,55,M,Graduate,Married,Blue
8440,44,M,Unknown,Married,Blue
8441,58,M,High School,Single,Blue
8442,57,F,Graduate,Single,Blue
8443,45,M,Graduate,Single,Blue
8444,43,F,High School,Single,Blue
8445,46,F,Uneducated,Married,Blue
8446,42,M,Graduate,Single,Blue
8447,49,M,College,Unknown,Blue
8448,42,F,Unknown,Single,Blue
8449,50,F,Graduate,Single,Blue
8450,54,M,College,Married,Blue
8451,44,M,Uneducated,Single,Blue
8452,36,M,Graduate,Married,Silver
8453,43,F,Graduate,Divorced,Blue
8454,53,M,College,Single,Blue
8455,41,F,Graduate,Married,Blue
8456,53,F,College,Married,Blue
8457,47,F,Uneducated,Married,Blue
8458,50,F,High School,Married,Blue
8459,45,F,College,Single,Gold
8460,57,F,High School,Married,Blue
8461,39,F,Unknown,Single,Blue
8462,44,M,Unknown,Married,Blue
8463,36,M,Uneducated,Married,Blue
8464,42,M,Graduate,Married,Blue
8465,53,F,Uneducated,Single,Blue
8466,38,F,Unknown,Single,Blue
8467,42,F,Graduate,Single,Blue
8468,44,M,High School,Married,Blue
8469,41,F,Unknown,Married,Blue
8470,44,F,Graduate,Single,Blue
8471,53,M,Uneducated,Single,Blue
8472,53,M,Post-Graduate,Married,Blue
8473,36,M,High School,Single,Blue
8474,44,F,Graduate,Single,Blue
8475,34,M,High School,Married,Blue
8476,44,F,Uneducated,Single,Blue
8477,42,M,Graduate,Married,Blue
8478,34,F,High School,Married,Blue
8479,38,M,Unknown,Married,Blue
8480,53,F,Graduate,Married,Blue
8481,48,F,High School,Married,Blue
8482,50,M,High School,Divorced,Blue
8483,52,F,High School,Divorced,Blue
8484,65,F,Unknown,Single,Blue
8485,49,M,High School,Married,Blue
8486,44,F,Unknown,Divorced,Blue
8487,53,M,Uneducated,Divorced,Blue
8488,26,F,High School,Single,Blue
8489,46,M,Post-Graduate,Married,Blue
8490,43,M,Unknown,Single,Blue
8491,54,F,Unknown,Single,Blue
8492,42,F,College,Divorced,Blue
8493,45,M,College,Married,Blue
8494,49,M,High School,Single,Blue
8495,50,F,Graduate,Married,Blue
8496,43,M,College,Married,Blue
8497,47,M,Unknown,Unknown,Blue
8498,39,F,College,Single,Silver
8499,57,M,High School,Married,Blue
8500,58,M,Post-Graduate,Married,Blue
8501,46,M,Uneducated,Unknown,Blue
8502,49,F,Unknown,Married,Gold
8503,58,F,Post-Graduate,Married,Blue
8504,60,M,High School,Married,Blue
8505,44,F,College,Unknown,Blue
8506,46,F,College,Married,Blue
8507,57,F,College,Single,Blue
8508,40,M,Unknown,Unknown,Blue
8509,39,F,High School,Married,Blue
8510,44,F,Unknown,Single,Blue
8511,46,M,Graduate,Single,Blue
8512,42,F,Uneducated,Married,Blue
8513,47,F,Uneducated,Unknown,Blue
8514,47,M,High School,Single,Blue
8515,49,M,College,Divorced,Blue
8516,43,M,Graduate,Married,Blue
8517,37,F,College,Single,Blue
8518,52,F,High School,Married,Blue
8519,56,F,Uneducated,Single,Blue
